"성별","행정구역별",2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021
"성별","행정구역별",전체,전체,전체,전체,전체,전체,전체,전체,전체,전체,전체,전체,평일,평일,평일,평일,주말,주말,주말,주말,평일,평일,평일,평일,주말,주말,주말,주말
"성별","행정구역별",응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%),응답자수 (명),평균시간 (시간),표준오차 (%),변동계수 (%)
"전체","대전광역시 유성구",912,6.5,0.0,0.7,918,6.7,0.0,0.7,914,6.7,0.0,0.7,915,6.7,0.0,0.5,915,7.4,0.1,0.8,913,6.6,0.0,0.7,913,7.3,0.1,0.8
"전체","대전광역시 중구",914,6.6,0.1,0.8,914,6.7,0.0,0.6,916,6.7,0.0,0.6,915,6.7,0.0,0.6,915,7.3,0.1,0.8,916,6.5,0.0,0.6,916,7.1,0.0,0.6
"전체","울산광역시",4549,6.6,0.0,0.3,4552,6.6,0.0,0.3,4551,6.6,0.0,0.3,4555,6.7,0.0,0.3,4555,7.3,0.0,0.3,4553,6.6,0.0,0.3,4554,7.2,0.0,0.3
"전체","울산광역시 남구",911,6.5,0.0,0.6,911,6.5,0.0,0.7,912,6.6,0.0,0.6,914,6.7,0.0,0.6,914,7.5,0.0,0.6,915,6.7,0.0,0.6,915,7.4,0.0,0.6
"전체","울산광역시 동구",909,6.7,0.0,0.5,910,6.7,0.0,0.7,909,6.6,0.0,0.7,910,6.7,0.1,0.9,910,7.4,0.1,0.9,910,6.7,0.0,0.7,909,7.2,0.1,0.7
"전체","울산광역시 북구",910,6.5,0.0,0.7,910,6.6,0.0,0.7,911,6.7,0.0,0.5,912,6.8,0.0,0.6,912,7.4,0.1,0.8,912,6.6,0.0,0.6,912,7.4,0.1,0.8
"전체","울산광역시 울주군",909,6.6,0.1,0.9,912,6.6,0.0,0.6,909,6.6,0.0,0.6,909,6.7,0.0,0.6,909,7.1,0.1,0.7,907,6.4,0.1,0.8,909,6.9,0.1,1.1
"전체","울산광역시 중구",910,6.6,0.0,0.6,909,6.8,0.0,0.6,910,6.6,0.0,0.6,910,6.8,0.0,0.6,910,7.2,0.1,0.8,909,6.7,0.0,0.6,909,7.2,0.0,0.7
"전체","세종특별자치시",918,6.6,0.0,0.6,917,6.8,0.0,0.7,917,6.6,0.0,0.7,917,6.7,0.0,0.7,917,7.3,0.1,0.7,919,6.6,0.0,0.6,919,7.4,0.1,0.7
"전체","세종특별자치시 세종시",918,6.6,0.0,0.6,917,6.8,0.0,0.7,917,6.6,0.0,0.7,917,6.7,0.0,0.7,917,7.3,0.1,0.7,919,6.6,0.0,0.6,919,7.4,0.1,0.7
"전체","경기도",40984,6.5,0.0,0.1,40953,6.7,0.0,0.1,41860,6.6,0.0,0.1,41969,6.7,0.0,0.1,41969,7.4,0.0,0.1,41882,6.6,0.0,0.1,41881,7.3,0.0,0.1
"전체","경기도 가평군",899,6.6,0.0,0.7,901,6.9,0.0,0.7,901,6.6,0.1,0.8,907,6.8,0.0,0.7,907,7.2,0.1,0.7,900,6.7,0.0,0.7,900,7.2,0.1,0.8
"전체","경기도 고양시",2732,6.5,0.0,0.4,2727,6.6,0.0,0.4,2758,6.5,0.0,0.4,2760,6.6,0.0,0.4,2760,7.4,0.0,0.4,2741,6.5,0.0,0.4,2741,7.3,0.0,0.4
"전체","경기도 과천시",900,6.6,0.0,0.6,901,6.7,0.0,0.6,916,6.6,0.0,0.6,902,6.7,0.0,0.6,902,7.3,0.0,0.6,901,6.6,0.0,0.6,901,7.4,0.0,0.7
"전체","경기도 구리시",911,6.5,0.0,0.7,914,6.8,0.0,0.6,911,6.6,0.0,0.5,918,6.6,0.0,0.6,918,7.4,0.1,0.8,910,6.6,0.0,0.7,910,7.1,0.1,0.7
"전체","경기도 김포시",915,6.7,0.1,0.8,911,6.8,0.0,0.6,910,6.5,0.0,0.7,912,6.6,0.0,0.6,911,7.5,0.1,0.7,911,6.5,0.0,0.7,911,7.3,0.1,0.7
"전체","경기도 남양주시",916,6.5,0.0,0.6,917,6.6,0.0,0.6,1801,6.6,0.0,0.4,1806,6.6,0.0,0.5,1806,7.4,0.0,0.6,1805,6.5,0.0,0.5,1805,7.3,0.0,0.5
"전체","경기도 동두천시",905,6.6,0.0,0.7,905,6.7,0.0,0.7,904,6.7,0.0,0.7,924,6.9,0.1,0.9,924,7.6,0.1,1.0,905,6.8,0.1,0.9,905,7.5,0.1,0.9
"전체","경기도 부천시",2729,6.5,0.0,0.4,2731,6.6,0.0,0.4,2731,6.5,0.0,0.4,2752,6.6,0.0,0.4,2752,7.3,0.0,0.5,2735,6.5,0.0,0.4,2736,7.2,0.0,0.5
"전체","경기도 양주시",909,6.6,0.1,0.8,912,6.7,0.0,0.6,909,6.6,0.0,0.7,910,6.7,0.0,0.6,910,7.2,0.1,0.7,911,6.6,0.0,0.7,911,7.2,0.1,0.8
"전체","경기도 양평군",905,6.6,0.0,0.6,909,6.9,0.0,0.7,906,6.6,0.0,0.5,907,6.7,0.0,0.6,907,7.1,0.1,0.8,905,6.7,0.0,0.7,905,7.1,0.1,0.9
"전체","경기도 여주군",-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전체","경기도 여주시",906,6.6,0.0,0.6,907,6.8,0.0,0.7,908,6.8,0.0,0.7,907,6.8,0.0,0.6,907,7.3,0.1,0.8,909,6.6,0.0,0.7,909,7.0,0.1,0.8
"전체","경기도 연천군",896,6.6,0.1,0.8,895,6.8,0.0,0.7,895,6.6,0.1,0.9,895,6.7,0.0,0.7,895,7.1,0.1,0.8,895,6.8,0.0,0.7,895,7.2,0.1,1.0
