,개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명,시도,시군구,시도 시군구
4997,단란주점영업,1,영업,울산광역시 북구 진장동 0 98B1-2L,베스트,단란주점,울산광역시,북구,울산광역시 북구
4998,단란주점영업,1,영업,울산광역시 북구 화봉동 449-1번지 (지하1층),대로노래주점,단란주점,울산광역시,북구,울산광역시 북구
4999,단란주점영업,1,영업,울산광역시 북구 화봉동 449-8번지,풍정노래마당,단란주점,울산광역시,북구,울산광역시 북구
5000,단란주점영업,1,영업,울산광역시 동구 일산동 581-22번지 (2층),쎄씨,단란주점,울산광역시,동구,울산광역시 동구
5001,단란주점영업,1,영업,울산광역시 동구 화정동 654-17번지 (지하),포인트,단란주점,울산광역시,동구,울산광역시 동구
5002,단란주점영업,1,영업,울산광역시 북구 진장동 0번지 88B9N(1층),스카이단란주점,단란주점,울산광역시,북구,울산광역시 북구
5003,단란주점영업,1,영업,울산광역시 북구 명촌동 0 103B 6L(지상2층),쇼킹단란주점,단란주점,울산광역시,북구,울산광역시 북구
5004,단란주점영업,1,영업,울산광역시 북구 명촌동 1013번지,노래하는써니,단란주점,울산광역시,북구,울산광역시 북구
5005,단란주점영업,1,영업,울산광역시 북구 진장동 810-2,파티단란주점,단란주점,울산광역시,북구,울산광역시 북구
5006,단란주점영업,1,영업,울산광역시 북구 산하동 501-1번지 (지상4층),쿠잉단란주점,단란주점,울산광역시,북구,울산광역시 북구
5007,단란주점영업,1,영업,울산광역시 동구 전하동 544-224번지,쇼쇼,단란주점,울산광역시,동구,울산광역시 동구
5008,단란주점영업,1,영업,울산광역시 동구 서부동 181-35 (지하),황금단란주점,단란주점,울산광역시,동구,울산광역시 동구
5009,단란주점영업,1,영업,울산광역시 동구 일산동 534-12번지 (지하),별노래주점,단란주점,울산광역시,동구,울산광역시 동구
5010,단란주점영업,1,영업,울산광역시 동구 일산동 530-10번지 (지하),OK(오케이),단란주점,울산광역시,동구,울산광역시 동구
5011,단란주점영업,1,영업,울산광역시 동구 전하동 544-42 (지하1층),무지개노래타운,단란주점,울산광역시,동구,울산광역시 동구
5012,단란주점영업,1,영업,울산광역시 북구 진장동 *번지 10B 4L (2층),레드존단란주점,단란주점,울산광역시,북구,울산광역시 북구
5013,단란주점영업,1,영업,울산광역시 북구 명촌동 0번지 86B-10L 1층,애플투단란주점,단란주점,울산광역시,북구,울산광역시 북구
5014,단란주점영업,1,영업,울산광역시 북구 명촌동 0 98B3-1L(1층),히트,단란주점,울산광역시,북구,울산광역시 북구
5015,단란주점영업,1,영업,울산광역시 동구 동부동 194-31 (1층),한 단란주점,단란주점,울산광역시,동구,울산광역시 동구
5016,단란주점영업,1,영업,울산광역시 동구 전하동 619-2 (2층),아리아노래타운,단란주점,울산광역시,동구,울산광역시 동구
5017,단란주점영업,1,영업,울산광역시 동구 서부동 315-77번지 (지하1층),애니팡,단란주점,울산광역시,동구,울산광역시 동구
5018,단란주점영업,1,영업,울산광역시 동구 화정동 638-1 (지하1층),보스노래클럽,단란주점,울산광역시,동구,울산광역시 동구
5019,단란주점영업,1,영업,울산광역시 동구 화정동 638-4번지 (3층),미르,단란주점,울산광역시,동구,울산광역시 동구
5020,단란주점영업,1,영업,울산광역시 동구 일산동 956-1번지 (3층),모나리자단란주점,단란주점,울산광역시,동구,울산광역시 동구
5021,단란주점영업,1,영업,울산광역시 동구 화정동 638-2 (지상2층),락노래타운,단란주점,울산광역시,동구,울산광역시 동구
5022,단란주점영업,1,영업,울산광역시 동구 화정동 637-3 (지하1층),월드노래주점,단란주점,울산광역시,동구,울산광역시 동구
5023,단란주점영업,1,영업,울산광역시 동구 일산동 954-5 (2층),"브이아이피노래타운(V,I.P노래타운)",단란주점,울산광역시,동구,울산광역시 동구
5024,단란주점영업,1,영업,울산광역시 동구 전하동 638-12 (3층),블링블링,단란주점,울산광역시,동구,울산광역시 동구
5025,단란주점영업,1,영업,울산광역시 동구 화정동 637-21,헤라단란주점,단란주점,울산광역시,동구,울산광역시 동구
5026,단란주점영업,1,영업,전라남도 여수시 문수동 115,연리지,단란주점,전라남도,여수시,전라남도 여수시
5027,단란주점영업,1,영업,전라남도 순천시 조례동 925-8 (2층),딘딘노래마당,단란주점,전라남도,순천시,전라남도 순천시
5028,단란주점영업,1,영업,전라남도 순천시 월등면 농선리 74-1번지,상록수단란주점,단란주점,전라남도,순천시,전라남도 순천시
5029,단란주점영업,1,영업,전라남도 순천시 연향동 1336-5 (2층),팡팡뮤직타운,단란주점,전라남도,순천시,전라남도 순천시
5030,단란주점영업,1,영업,전라남도 순천시 장천동 8-108번지 (1층),봉순,단란주점,전라남도,순천시,전라남도 순천시
5031,단란주점영업,1,영업,전라남도 순천시 조례동 1590-8번지,하비,단란주점,전라남도,순천시,전라남도 순천시
5032,단란주점영업,1,영업,전라남도 순천시 조례동 1598-6번지 (지하1층),설탕단란주점,단란주점,전라남도,순천시,전라남도 순천시
5033,단란주점영업,1,영업,전라남도 순천시 연향동 1338-3번지 (지하1층),뉴비타민단란주점,단란주점,전라남도,순천시,전라남도 순천시
5034,단란주점영업,1,영업,전라남도 고흥군 도양읍 봉암리 2699-176번지,동경단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5035,단란주점영업,1,영업,전라남도 고흥군 포두면 길두리 1058번지,첫사랑 단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5036,단란주점영업,1,영업,전라남도 고흥군 도화면 당오리 533-29,자유공간단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5037,단란주점영업,1,영업,전라남도 순천시 조례동 951-11 (3층),부킹7080,단란주점,전라남도,순천시,전라남도 순천시
5038,단란주점영업,1,영업,전라남도 고흥군 봉래면 신금리 995-35번지,헤밍웨이,단란주점,전라남도,고흥군,전라남도 고흥군
5039,단란주점영업,1,영업,전라남도 고흥군 두원면 풍류리 691-2번지,영빈단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5040,단란주점영업,1,영업,전라남도 고흥군 봉래면 신금리 1000-65번지,라일락,단란주점,전라남도,고흥군,전라남도 고흥군
5041,단란주점영업,1,영업,전라남도 순천시 조례동 1588-10 2층,뷰티풀,단란주점,전라남도,순천시,전라남도 순천시
5042,단란주점영업,1,영업,전라남도 순천시 인제동 377-5번지 (지하),빠담빠담노래홀,단란주점,전라남도,순천시,전라남도 순천시
5043,단란주점영업,1,영업,전라남도 순천시 조례동 1715-8 2층,노바디술마시는노래방,단란주점,전라남도,순천시,전라남도 순천시
5044,단란주점영업,1,영업,전라남도 고흥군 점암면 성기리 399-4번지,팔봉단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5045,단란주점영업,1,영업,전라남도 여수시 돌산읍 우두리 1032-6,수,단란주점,전라남도,여수시,전라남도 여수시
5046,단란주점영업,1,영업,전라남도 여수시 봉산동 248-4번지,팡세,단란주점,전라남도,여수시,전라남도 여수시
5047,단란주점영업,1,영업,전라남도 여수시 문수동 114-5,카오리,단란주점,전라남도,여수시,전라남도 여수시
5048,단란주점영업,1,영업,전라남도 고흥군 고흥읍 옥하리 217-4 지하 1층,제우스,단란주점,전라남도,고흥군,전라남도 고흥군
5049,단란주점영업,1,영업,전라남도 고흥군 점암면 연봉리 6-1번지,유성단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5050,단란주점영업,1,영업,전라남도 고흥군 동일면 백양리 819-2 단란주점,넝쿨단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5051,단란주점영업,1,영업,전라남도 목포시 옥암동 1003-7번지,앵콜노래주점,단란주점,전라남도,목포시,전라남도 목포시
5052,단란주점영업,1,영업,전라남도 순천시 조례동 1700-9 2층,텐프로 단란주점,단란주점,전라남도,순천시,전라남도 순천시
5053,단란주점영업,1,영업,전라남도 순천시 조례동 1592-1 (2층),하늘라이브,단란주점,전라남도,순천시,전라남도 순천시
5054,단란주점영업,1,영업,전라남도 순천시 왕지동 850-13 (2층),부자단란주점,단란주점,전라남도,순천시,전라남도 순천시
5055,단란주점영업,1,영업,전라남도 순천시 주암면 광천리 53 1층,오두골노래타운,단란주점,전라남도,순천시,전라남도 순천시
5056,단란주점영업,1,영업,전라남도 고흥군 고흥읍 남계리 644-19번지,제일 7080 단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5057,단란주점영업,1,영업,전라남도 여수시 선원동 1279-1번지,송골매7080 라이브,단란주점,전라남도,여수시,전라남도 여수시
5058,단란주점영업,1,영업,전라남도 여수시 여서동 455-3,성원,단란주점,전라남도,여수시,전라남도 여수시
5059,단란주점영업,1,영업,전라남도 광양시 광양읍 칠성리 896-12번지,유진,단란주점,전라남도,광양시,전라남도 광양시
5060,단란주점영업,1,영업,전라남도 광양시 중동 1307-9,오아시스,단란주점,전라남도,광양시,전라남도 광양시
5061,단란주점영업,1,영업,전라남도 광양시 중동 1641-2 외 1필지(3층중 2층일부),일루와,단란주점,전라남도,광양시,전라남도 광양시
5062,단란주점영업,1,영업,전라남도 광양시 광양읍 칠성리 897-1번지 (3층중 2층일부),황금노래밤 단란주점,단란주점,전라남도,광양시,전라남도 광양시
5063,단란주점영업,1,영업,"전라남도 목포시 옥암동 1032-9 , 1층",우리라이브,단란주점,전라남도,목포시,전라남도 목포시
5064,단란주점영업,1,영업,"전라남도 목포시 상동 1129-14 , 1층",호박라이브클럽,단란주점,전라남도,목포시,전라남도 목포시
5065,단란주점영업,1,영업,"전라남도 목포시 상동 857-1 , 1층",고궁,단란주점,전라남도,목포시,전라남도 목포시
5066,단란주점영업,1,영업,"전라남도 목포시 상동 1137-4 ,1층",동행7080라이브,단란주점,전라남도,목포시,전라남도 목포시
5067,단란주점영업,1,영업,전라남도 목포시 상동 1139-21 2층,아싸엠티노래주점,단란주점,전라남도,목포시,전라남도 목포시
5068,단란주점영업,1,영업,전라남도 목포시 상동 1137-3 2층,물라이브,단란주점,전라남도,목포시,전라남도 목포시
5069,단란주점영업,1,영업,전라남도 여수시 여서동 214-3,스페셜,단란주점,전라남도,여수시,전라남도 여수시
5070,단란주점영업,1,영업,전라남도 여수시 봉산동 280-18번지,궁,단란주점,전라남도,여수시,전라남도 여수시
5071,단란주점영업,1,영업,전라남도 여수시 문수동 114번지,아지트라이브,단란주점,전라남도,여수시,전라남도 여수시
5072,단란주점영업,1,영업,전라남도 여수시 여서동 457-4번지,신바람,단란주점,전라남도,여수시,전라남도 여수시
5073,단란주점영업,1,영업,전라남도 여수시 여서동 220-5번지,버디,단란주점,전라남도,여수시,전라남도 여수시
5074,단란주점영업,1,영업,전라남도 여수시 여서동 215-3,백송,단란주점,전라남도,여수시,전라남도 여수시
5075,단란주점영업,1,영업,전라남도 광양시 광영동 800-9,파파야,단란주점,전라남도,광양시,전라남도 광양시
5076,단란주점영업,1,영업,전라남도 여수시 학동 91-5번지 (2층),버스커룸소주방,단란주점,전라남도,여수시,전라남도 여수시
5077,단란주점영업,1,영업,전라남도 여수시 학동 93-3번지,모래시계,단란주점,전라남도,여수시,전라남도 여수시
5078,단란주점영업,1,영업,전라남도 여수시 여서동 213-2번지 일반철골구조(2층),쇼-2,단란주점,전라남도,여수시,전라남도 여수시
5079,단란주점영업,1,영업,전라남도 목포시 상동 993-7번지 2층,체니,단란주점,전라남도,목포시,전라남도 목포시
5080,단란주점영업,1,영업,전라남도 목포시 상동 1131-8,디엠,단란주점,전라남도,목포시,전라남도 목포시
5081,단란주점영업,1,영업,전라남도 목포시 옥암동 1013-1번지 1층,레아라이브,단란주점,전라남도,목포시,전라남도 목포시
5082,단란주점영업,1,영업,전라남도 목포시 옥암동 1031-1 2층,로마라이브,단란주점,전라남도,목포시,전라남도 목포시
5083,단란주점영업,1,영업,"전라남도 목포시 상동 1008-2 ,1층",형아7080라이브,단란주점,전라남도,목포시,전라남도 목포시
5084,단란주점영업,1,영업,전라남도 목포시 상동 1132-15 2층,해시태그뮤직타운,단란주점,전라남도,목포시,전라남도 목포시
5087,단란주점영업,1,영업,전라남도 목포시 영해동1가 10-5번지,해운노래주점,단란주점,전라남도,목포시,전라남도 목포시
5089,단란주점영업,1,영업,전라남도 목포시 상동 1137-22번지,여성시대,단란주점,전라남도,목포시,전라남도 목포시
5090,단란주점영업,1,영업,전라남도 목포시 용당동 1103-3번지,아리랑노래짱,단란주점,전라남도,목포시,전라남도 목포시
5091,단란주점영업,1,영업,전라남도 광양시 광영동 717-15번지,선샤인,단란주점,전라남도,광양시,전라남도 광양시
5092,단란주점영업,1,영업,전라남도 광양시 광영동 681-3,봄꽃단란주점,단란주점,전라남도,광양시,전라남도 광양시
5093,단란주점영업,1,영업,전라남도 광양시 광영동 801-1,제이제이단란주점,단란주점,전라남도,광양시,전라남도 광양시
5094,단란주점영업,1,영업,전라남도 광양시 중동 1296-5,수원단란주점,단란주점,전라남도,광양시,전라남도 광양시
5095,단란주점영업,1,영업,전라남도 여수시 여서동 226-2번지,하루애(愛),단란주점,전라남도,여수시,전라남도 여수시
5096,단란주점영업,1,영업,전라남도 여수시 문수동 124번지,아리스,단란주점,전라남도,여수시,전라남도 여수시
5097,단란주점영업,1,영업,전라남도 여수시 여서동 209,마실7080,단란주점,전라남도,여수시,전라남도 여수시
5098,단란주점영업,1,영업,전라남도 여수시 학동 85-28번지,축제7080,단란주점,전라남도,여수시,전라남도 여수시
5099,단란주점영업,1,영업,"전라남도 목포시 산정동 1801-7 , 3층",북항라이브클럽,단란주점,전라남도,목포시,전라남도 목포시
5100,단란주점영업,1,영업,"전라남도 목포시 산정동 1044-645 , 1층",뉴코리아라이브클럽,단란주점,전라남도,목포시,전라남도 목포시
5101,단란주점영업,1,영업,전라남도 광양시 광양읍 목성리 705-17번지,골든벨단란주점,단란주점,전라남도,광양시,전라남도 광양시
5102,단란주점영업,1,영업,"전라남도 목포시 상동 1139 , 3층",콘서트7080라이브클럽,단란주점,전라남도,목포시,전라남도 목포시
5103,단란주점영업,1,영업,전라남도 목포시 상동 1012-7번지,주고파단란주점,단란주점,전라남도,목포시,전라남도 목포시
5104,단란주점영업,1,영업,전라남도 광양시 진월면 산 115-17,망덕단란주점,단란주점,전라남도,광양시,전라남도 광양시
5105,단란주점영업,1,영업,전라남도 광양시 다압면 신원리 493-8번지 (2층),섬진강음악홀,단란주점,전라남도,광양시,전라남도 광양시
5106,단란주점영업,1,영업,전라남도 광양시 중동 1304-6번지 (1층),알리바바,단란주점,전라남도,광양시,전라남도 광양시
5107,단란주점영업,1,영업,전라남도 광양시 광양읍 칠성리 186-11번지 (3층중 2층 전부),놀러와 7080,단란주점,전라남도,광양시,전라남도 광양시
5108,단란주점영업,1,영업,전라남도 광양시 중동 1636-11번지 (4층중 4층 일부),여명7080라이브클럽,단란주점,전라남도,광양시,전라남도 광양시
5109,단란주점영업,1,영업,전라남도 광양시 광양읍 용강리 860-5번지 (1층중 1층 일부),금,단란주점,전라남도,광양시,전라남도 광양시
5110,단란주점영업,1,영업,전라남도 광양시 중동 1650-7 2층중 2층전부,와와,단란주점,전라남도,광양시,전라남도 광양시
5111,단란주점영업,1,영업,전라남도 광양시 중동 1305-3,놀이마당단란주점,단란주점,전라남도,광양시,전라남도 광양시
5112,단란주점영업,1,영업,전라남도 광양시 중동 1406-3번지,오션7080,단란주점,전라남도,광양시,전라남도 광양시
5113,단란주점영업,1,영업,전라남도 광양시 광영동 764-4,벨뷰단란주점,단란주점,전라남도,광양시,전라남도 광양시
5114,단란주점영업,1,영업,전라남도 광양시 광양읍 덕례리 1784-9,부킹7080,단란주점,전라남도,광양시,전라남도 광양시
5115,단란주점영업,1,영업,전라남도 여수시 학동 92-3번지,줄리아나,단란주점,전라남도,여수시,전라남도 여수시
5116,단란주점영업,1,영업,전라남도 여수시 서교동 13번지,샘이깊은물,단란주점,전라남도,여수시,전라남도 여수시
5117,단란주점영업,1,영업,전라남도 여수시 학동 87-6,수지,단란주점,전라남도,여수시,전라남도 여수시
5118,단란주점영업,1,영업,전라남도 여수시 오림동 407-16번지,설야,단란주점,전라남도,여수시,전라남도 여수시
5119,단란주점영업,1,영업,전라남도 여수시 공화동 1026번지,우리들,단란주점,전라남도,여수시,전라남도 여수시
5120,단란주점영업,1,영업,전라남도 여수시 문수동 122-2번지,대박클럽,단란주점,전라남도,여수시,전라남도 여수시
5121,단란주점영업,1,영업,전라남도 여수시 문수동 113번지,객석,단란주점,전라남도,여수시,전라남도 여수시
5122,단란주점영업,1,영업,전라남도 여수시 여서동 490-2,소리,단란주점,전라남도,여수시,전라남도 여수시
5123,단란주점영업,1,영업,전라남도 여수시 여서동 208-5번지,수향,단란주점,전라남도,여수시,전라남도 여수시
5124,단란주점영업,1,영업,"전라남도 나주시 빛가람동 282-1 프라임타워주건축물제1동, 5층 위락506-1호",빛가람,단란주점,전라남도,나주시,전라남도 나주시
5125,단란주점영업,1,영업,"전라남도 나주시 빛가람동 205-2번지 대양프라자주건축물제1동, 2층 B207-1호",킹스타,단란주점,전라남도,나주시,전라남도 나주시
5126,단란주점영업,1,영업,전라남도 나주시 빛가람동 190-2번지 골든프라자A동 3층 303호,동궁7080LIVE,단란주점,전라남도,나주시,전라남도 나주시
5127,단란주점영업,1,영업,전라남도 나주시 빛가람동 288-2번지 아이에스빌딩주건축물제1동 4층 402호,애플,단란주점,전라남도,나주시,전라남도 나주시
5128,단란주점영업,1,영업,전라남도 나주시 빛가람동 282-1번지 프라임타워주건축물제1동 2층 근생205호-2호,부킹전문,단란주점,전라남도,나주시,전라남도 나주시
5129,단란주점영업,1,영업,전라남도 나주시 빛가람동 282-1번지 프라임타워주건축물제1동 2층 근생205호-1호,노래왕,단란주점,전라남도,나주시,전라남도 나주시
5130,단란주점영업,1,영업,전라남도 순천시 동외동 168-118 지하1층,행운노래주점,단란주점,전라남도,순천시,전라남도 순천시
5131,단란주점영업,1,영업,전라남도 순천시 연향동 1332-4 1~2층,후스,단란주점,전라남도,순천시,전라남도 순천시
5132,단란주점영업,1,영업,전라남도 순천시 연향동 1685-5번지,싸이,단란주점,전라남도,순천시,전라남도 순천시
5133,단란주점영업,1,영업,전라남도 순천시 연향동 1320-2번지 1층,서울스텐드빠,단란주점,전라남도,순천시,전라남도 순천시
5134,단란주점영업,1,영업,전라남도 보성군 득량면 예당리 883-1,찬,단란주점,전라남도,보성군,전라남도 보성군
5135,단란주점영업,1,영업,전라남도 목포시 상동 995-6 (3층),껌단란주점,단란주점,전라남도,목포시,전라남도 목포시
5136,단란주점영업,1,영업,전라남도 목포시 용당동 1103-12번지,다이아나단란주점,단란주점,전라남도,목포시,전라남도 목포시
5137,단란주점영업,1,영업,전라남도 목포시 보광동1가 2-13,어게인라이브,단란주점,전라남도,목포시,전라남도 목포시
5138,단란주점영업,1,영업,전라남도 목포시 상동 1124-5,PHODEM 베트남가요주점,단란주점,전라남도,목포시,전라남도 목포시
5139,단란주점영업,1,영업,전라남도 목포시 상동 998-3,중년라이브,단란주점,전라남도,목포시,전라남도 목포시
5140,단란주점영업,1,영업,전라남도 목포시 상동 1025-1번지,친구야라이브,단란주점,전라남도,목포시,전라남도 목포시
5141,단란주점영업,1,영업,전라남도 목포시 상동 997,에브리원,단란주점,전라남도,목포시,전라남도 목포시
5142,단란주점영업,1,영업,전라남도 목포시 상동 1124-2번지,롯데,단란주점,전라남도,목포시,전라남도 목포시
5143,단란주점영업,1,영업,전라남도 여수시 여서동 455-7,써니라이브클럽,단란주점,전라남도,여수시,전라남도 여수시
5144,단란주점영업,1,영업,전라남도 여수시 학동 78-6번지,크리스탈맥주방,단란주점,전라남도,여수시,전라남도 여수시
5145,단란주점영업,1,영업,전라남도 여수시 문수동 122-7번지,고추,단란주점,전라남도,여수시,전라남도 여수시
5146,단란주점영업,1,영업,전라남도 광양시 광양읍 덕례리 1784-7 2층중1층전부,7080나가수,단란주점,전라남도,광양시,전라남도 광양시
5147,단란주점영업,1,영업,전라남도 광양시 중동 1639-4번지 6층중5층일부,카스코단란주점,단란주점,전라남도,광양시,전라남도 광양시
5148,단란주점영업,1,영업,전라남도 광양시 광영동 740-1번지 (2층중1층전부),솔단란주점,단란주점,전라남도,광양시,전라남도 광양시
5149,단란주점영업,1,영업,전라남도 여수시 문수동 119-4번지,질주,단란주점,전라남도,여수시,전라남도 여수시
5150,단란주점영업,1,영업,전라남도 순천시 조례동 1700-5,시애틀(SEATTLE) 가라오케,단란주점,전라남도,순천시,전라남도 순천시
5151,단란주점영업,1,영업,전라남도 순천시 연향동 1332-13,수궁라이브,단란주점,전라남도,순천시,전라남도 순천시
5152,단란주점영업,1,영업,전라남도 순천시 해룡면 신대리 1977-6,대박술마시는 노래방,단란주점,전라남도,순천시,전라남도 순천시
5153,단란주점영업,1,영업,"전라남도 순천시 연향동 1331-2 1,2층",토토즐,단란주점,전라남도,순천시,전라남도 순천시
5154,단란주점영업,1,영업,전라남도 목포시 용당동 1095-24번지,돛단배,단란주점,전라남도,목포시,전라남도 목포시
5155,단란주점영업,1,영업,전라남도 목포시 용당동 1095-8 (2층) 2동,노박사클럽,단란주점,전라남도,목포시,전라남도 목포시
5156,단란주점영업,1,영업,전라남도 고흥군 두원면 풍류리 684,두원단란주점,단란주점,전라남도,고흥군,전라남도 고흥군
5157,단란주점영업,1,영업,전라남도 고흥군 금산면 대흥리 489-10,돌고래,단란주점,전라남도,고흥군,전라남도 고흥군
5158,단란주점영업,1,영업,전라남도 여수시 학동 94-1,코리아,단란주점,전라남도,여수시,전라남도 여수시
5159,단란주점영업,1,영업,전라남도 여수시 문수동 120-4,수성궁,단란주점,전라남도,여수시,전라남도 여수시
5160,단란주점영업,1,영업,전라남도 완도군 청산면 도청리 934-2,근아,단란주점,전라남도,완도군,전라남도 완도군
5161,단란주점영업,1,영업,전라남도 순천시 조례동 1601-8 2층,탑디스코라이브,단란주점,전라남도,순천시,전라남도 순천시
5162,단란주점영업,1,영업,전라남도 순천시 해룡면 신대리 1975-3 1층,에코술마시는노래방,단란주점,전라남도,순천시,전라남도 순천시
5163,단란주점영업,1,영업,전라남도 순천시 연향동 1686-3번지 2층,37.5도 룸소주방 본점,단란주점,전라남도,순천시,전라남도 순천시
5164,단란주점영업,1,영업,전라남도 순천시 해룡면 신대리 1979 1층,별빛단란주점,단란주점,전라남도,순천시,전라남도 순천시
5165,단란주점영업,1,영업,전라남도 순천시 인제동 372-4번지 지하1층,축복스텐드바,단란주점,전라남도,순천시,전라남도 순천시
5166,단란주점영업,1,영업,전라남도 순천시 연향동 1337-4 지1층,멜론룸소주방,단란주점,전라남도,순천시,전라남도 순천시
5167,단란주점영업,1,영업,전라남도 순천시 조례동 1685-2 송스비어,큐브,단란주점,전라남도,순천시,전라남도 순천시
5168,단란주점영업,1,영업,전라남도 고흥군 고흥읍 서문리 219-90,쇼 뮤직타운,단란주점,전라남도,고흥군,전라남도 고흥군
5169,단란주점영업,1,영업,전라남도 목포시 상동 189-4,와단란주점,단란주점,전라남도,목포시,전라남도 목포시
5170,단란주점영업,1,영업,전라남도 목포시 옥암동 1007-7,시마,단란주점,전라남도,목포시,전라남도 목포시
5171,단란주점영업,1,영업,전라남도 목포시 산정동 1044-53,현라이브,단란주점,전라남도,목포시,전라남도 목포시
5172,단란주점영업,1,영업,전라남도 목포시 옥암동 1033-5,병따러가세라이브,단란주점,전라남도,목포시,전라남도 목포시
5173,단란주점영업,1,영업,전라남도 목포시 용당동 960-18,신까까라이브,단란주점,전라남도,목포시,전라남도 목포시
5174,단란주점영업,1,영업,전라남도 여수시 수정동 343-18 지1층,골든노래,단란주점,전라남도,여수시,전라남도 여수시
5175,단란주점영업,1,영업,전라남도 여수시 교동 464번지,바꿔술창고,단란주점,전라남도,여수시,전라남도 여수시
5176,단란주점영업,1,영업,전라남도 여수시 봉산동 276-20 (지하),환희,단란주점,전라남도,여수시,전라남도 여수시
5177,단란주점영업,1,영업,전라남도 장성군 장성읍 영천리 1476-23번지,비전,단란주점,전라남도,장성군,전라남도 장성군
5178,단란주점영업,1,영업,전라남도 여수시 여서동 218-3번지,승승장구,단란주점,전라남도,여수시,전라남도 여수시
5179,단란주점영업,1,영업,전라남도 여수시 여서동 454-8번지,피플,단란주점,전라남도,여수시,전라남도 여수시
5180,단란주점영업,1,영업,전라남도 여수시 봉산동 264-8번지,오빠,단란주점,전라남도,여수시,전라남도 여수시
5181,단란주점영업,1,영업,전라남도 여수시 여서동 213-1,로또7080,단란주점,전라남도,여수시,전라남도 여수시
5182,단란주점영업,1,영업,전라남도 여수시 선원동 1279-8번지 2층,갑돌갑순,단란주점,전라남도,여수시,전라남도 여수시
5183,단란주점영업,1,영업,전라남도 여수시 여서동 211-1번지,몽,단란주점,전라남도,여수시,전라남도 여수시
5184,단란주점영업,1,영업,전라남도 완도군 생일면 유서리 888번지,비행활주로,단란주점,전라남도,완도군,전라남도 완도군
5185,단란주점영업,1,영업,전라남도 완도군 약산면 우두리 612번지,소리바다,단란주점,전라남도,완도군,전라남도 완도군
5186,단란주점영업,1,영업,전라남도 완도군 소안면 비자리 1186-41,다도해,단란주점,전라남도,완도군,전라남도 완도군
5187,단란주점영업,1,영업,전라남도 완도군 신지면 대곡리 397-3,스파랜드 가요방,단란주점,전라남도,완도군,전라남도 완도군
5188,단란주점영업,1,영업,전라남도 완도군 완도읍 군내리 1233-10,이글스,단란주점,전라남도,완도군,전라남도 완도군
5189,단란주점영업,1,영업,전라남도 나주시 남평읍 남평리 176-4,최신노래뱅크,단란주점,전라남도,나주시,전라남도 나주시
5190,단란주점영업,1,영업,전라남도 나주시 남평읍 남평리 176-4,최선노래뱅크,단란주점,전라남도,나주시,전라남도 나주시
5191,단란주점영업,1,영업,전라남도 나주시 성북동 219-10번지 (지상2층),카페,단란주점,전라남도,나주시,전라남도 나주시
5192,단란주점영업,1,영업,전라남도 나주시 이창동 160-9번지,아시아노래홀(asia karaoke DIEM HEN),단란주점,전라남도,나주시,전라남도 나주시
5193,단란주점영업,1,영업,전라남도 나주시 성북동 213 지하 1층,팡팡노래홀,단란주점,전라남도,나주시,전라남도 나주시
5194,단란주점영업,1,영업,전라남도 나주시 남평읍 남평리 196-6번지 4층 401호,하나로단란주점,단란주점,전라남도,나주시,전라남도 나주시
5195,단란주점영업,1,영업,전라남도 나주시 대호동 1031-5번지,MG룸소주방,단란주점,전라남도,나주시,전라남도 나주시
5196,단란주점영업,1,영업,전라남도 순천시 연향동 1319-1번지 (1층),백악관스탠드빠,단란주점,전라남도,순천시,전라남도 순천시
5197,단란주점영업,1,영업,전라남도 순천시 연향동 1331-10 2층,향단이단란주점,단란주점,전라남도,순천시,전라남도 순천시
5198,단란주점영업,1,영업,전라남도 순천시 조례동 1698-6 (2층),쉘브르7080,단란주점,전라남도,순천시,전라남도 순천시
5199,단란주점영업,1,영업,전라남도 순천시 조례동 944-2번지 외1필지(2층),보이스룸소주방,단란주점,전라남도,순천시,전라남도 순천시
5200,단란주점영업,1,영업,전라남도 순천시 조례동 1689-1 (1~2층),비행기소주방,단란주점,전라남도,순천시,전라남도 순천시
5201,단란주점영업,1,영업,전라남도 여수시 문수동 783-4번지,첼시노래단란주점,단란주점,전라남도,여수시,전라남도 여수시
5202,단란주점영업,1,영업,전라남도 여수시 봉산동 273-27,밍크고래,단란주점,전라남도,여수시,전라남도 여수시
5203,단란주점영업,1,영업,전라남도 순천시 연향동 1320-12,스타7080,단란주점,전라남도,순천시,전라남도 순천시
5204,단란주점영업,1,영업,전라남도 순천시 연향동 1687-3번지,순천만 단란주점,단란주점,전라남도,순천시,전라남도 순천시
5205,단란주점영업,1,영업,전라남도 보성군 조성면 귀산리 46,로마주점,단란주점,전라남도,보성군,전라남도 보성군
5206,단란주점영업,1,영업,전라남도 목포시 상동 993 (3층),빅뱅,단란주점,전라남도,목포시,전라남도 목포시
