영업상태구분코드,소재지면적,소재지전체주소,사업장명,위생업태명,시도,시군구,시도 시군구
1,84.84,전라북도 군산시 산북동 505-202번지,로스로보스,스텐드바,전라북도,군산시,전라북도 군산시
1,21.2,전라북도 군산시 중앙로3가 171-4번지,신사동,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,0,전라북도 군산시 장미동 8-2번지,펄링,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,108.92,전라북도 정읍시 수성동 1040-13번지,세컨드노래,간이주점,전라북도,정읍시,전라북도 정읍시
1,70.22,전라북도 정읍시 시기동 340-1번지,오렌지뮤직홀,간이주점,전라북도,정읍시,전라북도 정읍시
1,98.55,전라북도 정읍시 연지동 33-8,샴프 7080,간이주점,전라북도,정읍시,전라북도 정읍시
1,67.75,전라북도 정읍시 수성동 525-35,엔조이노래주점,간이주점,전라북도,정읍시,전라북도 정읍시
1,98.46,전라북도 정읍시 수성동 734-1번지,카네기성인클럽,간이주점,전라북도,정읍시,전라북도 정읍시
1,96.12,전라북도 정읍시 시기동 194-76번지,럭셔리노래,간이주점,전라북도,정읍시,전라북도 정읍시
1,190.93,전라북도 정읍시 신태인읍 신태인리 132-176번지,해오름,간이주점,전라북도,정읍시,전라북도 정읍시
1,93.85,전라북도 정읍시 수성동 1040-6번지,초코렛노래,간이주점,전라북도,정읍시,전라북도 정읍시
1,24.69,전라남도 순천시 장천동 18-53 화천,화천,룸살롱,전라남도,순천시,전라남도 순천시
1,46.16,전라남도 순천시 장천동 37-19번지 2층,애니콜,비어(바)살롱,전라남도,순천시,전라남도 순천시
1,261.36,전라북도 군산시 수송동 832-3 3층,볼륨,기타,전라북도,군산시,전라북도 군산시
1,261.36,전라북도 군산시 수송동 832-3 4층,볼륨룸소주방Ⅱ,기타,전라북도,군산시,전라북도 군산시
1,275.57,전라북도 전주시 덕진구 우아동3가 746-20,드라마음악홀,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,144.27,전라북도 군산시 중앙로3가 60번지,다야,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,192.19,전라북도 군산시 장미동 5-11번지,대박클럽,스텐드바,전라북도,군산시,전라북도 군산시
1,114.8,전라북도 전주시 덕진구 우아동3가 748-27번지,엘리스음악홀,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,0,전라북도 군산시 산북동 505-166번지,퍼스트,기타,전라북도,군산시,전라북도 군산시
1,97.04,전라북도 정읍시 수성동 933-5,파트너노래,간이주점,전라북도,정읍시,전라북도 정읍시
1,66.25,전라북도 정읍시 수성동 708-2,인연노래주점,간이주점,전라북도,정읍시,전라북도 정읍시
1,128.95,전라북도 정읍시 수성동 933-8번지,높은음자리,간이주점,전라북도,정읍시,전라북도 정읍시
1,39.67,전라북도 군산시 개복동 7-4번지,대호,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,34.8,전라북도 군산시 대명동 138-128번지 129(93.2.5),이어도,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,203.2,전라남도 나주시 남내동 108-1번지,인터뷰노래바,기타,전라남도,나주시,전라남도 나주시
1,156.14,전라북도 전주시 덕진구 인후동1가 784-1번지,클레오파트라,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,115.71,전라북도 전주시 덕진구 인후동2가 1574-17,청춘노래밤,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,412.73,전라북도 전주시 완산구 서노송동 687-3번지,뉴코아스텐드바,스텐드바,전라북도,전주시,전라북도 전주시
1,23.93,전라북도 군산시 영화동 17-8번지,아싸노래주점,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,98.2,전라북도 군산시 중앙로1가 6-8 팡팡뮤직홀,팡팡뮤직홀,룸살롱,전라북도,군산시,전라북도 군산시
1,80,전라북도 전주시 완산구 다가동3가 94-5번지,혜빈,기타,전라북도,전주시,전라북도 전주시
1,205.53,전라북도 전주시 덕진구 우아동3가 746-33 지하1층,똥광음악홀,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,129.72,전라북도 군산시 나운동 847-8,스타,룸살롱,전라북도,군산시,전라북도 군산시
1,203.97,전라북도 군산시 소룡동 1556-15,도화가요주점,룸살롱,전라북도,군산시,전라북도 군산시
1,191.47,전라북도 전주시 덕진구 우아동3가 752-12번지,라이브스텐드바,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,134.85,전라북도 전주시 덕진구 인후동1가 781-3번지,거목,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,83.01,전라북도 전주시 덕진구 우아동2가 929-2번지 아중택지2지구,커플가요주점,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,167.53,전라북도 고창군 고창읍 읍내리 564-20,주연,기타,전라북도,고창군,전라북도 고창군
1,471,전라북도 전주시 완산구 중화산동2가 649-2번지 외2필지,디모스트,기타,전라북도,전주시,전라북도 전주시
1,44.07,전라북도 전주시 완산구 고사동 470-3번지,창고,기타,전라북도,전주시,전라북도 전주시
1,301,전라북도 군산시 나운동 858-4번지,열린음악회,스텐드바,전라북도,군산시,전라북도 군산시
1,18,전라북도 전주시 덕진구 진북동 300-65,장미,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,120.41,전라북도 무주군 설천면 삼공리 418-20 A동2층4호,팡팡,룸살롱,전라북도,무주군,전라북도 무주군
1,247.11,전라북도 무주군 무주읍 1238,쟈니스룸,룸살롱,전라북도,무주군,전라북도 무주군
1,203.4,전라북도 무주군 무풍면 삼거리 120번지 (지하),토비스콘도가요주점,룸살롱,전라북도,무주군,전라북도 무주군
1,101.31,전라북도 무주군 무주읍 읍내리 236-13번지 (지하),마이웨이가요주점,룸살롱,전라북도,무주군,전라북도 무주군
1,128.8,전라북도 진안군 진안읍 군상리 365-13번지,모아,카바레,전라북도,진안군,전라북도 진안군
1,96.27,전라북도 진안군 진안읍 군상리 943-5번지,차차차노래주점,기타,전라북도,진안군,전라북도 진안군
1,84.39,전라북도 진안군 진안읍 군상리 403-67번지,에쿠스 음악홀,카바레,전라북도,진안군,전라북도 진안군
1,129.13,전라북도 고창군 고창읍 읍내리 576-5,신바람가요주점,기타,전라북도,고창군,전라북도 고창군
1,132.78,전라북도 정읍시 수성동 559-1번지,우정노래마당,간이주점,전라북도,정읍시,전라북도 정읍시
1,84.4,전라북도 정읍시 내장동 46-10번지,가요광장,간이주점,전라북도,정읍시,전라북도 정읍시
1,55.45,전라북도 군산시 장미동 10-50번지,보물섬노래주점,룸살롱,전라북도,군산시,전라북도 군산시
1,205.65,전라북도 무주군 무주읍 읍내리 245-4번지 (3층),파라오유흥주점,기타,전라북도,무주군,전라북도 무주군
1,131.36,전라북도 군산시 경장동 507-8,나인홀바노래주점,룸살롱,전라북도,군산시,전라북도 군산시
1,118.01,전라북도 전주시 완산구 중앙동1가 11-3,팔도스텐드바,기타,전라북도,전주시,전라북도 전주시
1,119.79,전라북도 전주시 완산구 다가동3가 24-7번지,귀로,기타,전라북도,전주시,전라북도 전주시
1,203,전라북도 무주군 설천면 삼공리 418-23번지 A동2층2호,무주버드벨리,고고(디스코)클럽,전라북도,무주군,전라북도 무주군
1,97.34,전라북도 무주군 무주읍 읍내리 232-8,젠틀맨,룸살롱,전라북도,무주군,전라북도 무주군
1,130.4,전라북도 무주군 설천면 소천리 788-5 787-35,황진이 주점,간이주점,전라북도,무주군,전라북도 무주군
1,72.22,전라북도 무주군 무풍면 현내리 17-1 .18-4번지,앗싸가요주점,간이주점,전라북도,무주군,전라북도 무주군
1,83.94,전라북도 무주군 설천면 삼공리 418-20 A동1층2.4호,국제가요주점,간이주점,전라북도,무주군,전라북도 무주군
1,669.1,전라북도 무주군 설천면 심곡리 산 43-15 무주리조트,클럽볼륨,고고(디스코)클럽,전라북도,무주군,전라북도 무주군
1,201.19,전라북도 군산시 수송동 832-6 (4층),준코뮤직타운군산수송2호점,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,241.21,전라북도 군산시 수송동 832-6 3층,준코뮤직타운군산수송1호점,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,22.36,전라북도 전주시 완산구 중화산동2가 661-6번지,SBS음악홀,기타,전라북도,전주시,전라북도 전주시
1,76.25,전라북도 고창군 고창읍 읍내리 659-3번지,7080 가요주점,기타,전라북도,고창군,전라북도 고창군
1,154.72,전라북도 고창군 고창읍 읍내리 648-13,비바노래하우스,기타,전라북도,고창군,전라북도 고창군
1,94.86,전라북도 군산시 월명동 3-11번지,오마마가요주점,스텐드바,전라북도,군산시,전라북도 군산시
1,167.98,전라북도 군산시 나운동 856-1번지 201호,조커가요주점,룸살롱,전라북도,군산시,전라북도 군산시
1,129.98,전라북도 군산시 경장동 505-19,옥소리노래주점,룸살롱,전라북도,군산시,전라북도 군산시
1,0,전라북도 군산시 개복동 67번지,백조,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,54.91,전라북도 군산시 중앙로3가 30-3번지,천지연,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,73.84,전라북도 순창군 순창읍 순화리 199번지,귀공자가요주점,룸살롱,전라북도,순창군,전라북도 순창군
1,43.9,전라북도 순창군 순창읍 남계리 613-1번지,홀인원,룸살롱,전라북도,순창군,전라북도 순창군
1,110.62,전라북도 순창군 순창읍 남계리 675번지,노블레스,룸살롱,전라북도,순창군,전라북도 순창군
1,126.06,전라북도 순창군 순창읍 남계리 487-2번지,에쿠스,룸살롱,전라북도,순창군,전라북도 순창군
1,143.55,전라북도 순창군 순창읍 남계리 496-1,백야,,전라북도,순창군,전라북도 순창군
1,112.6,전라북도 순창군 순창읍 남계리 605-1번지,황제가요주점,룸살롱,전라북도,순창군,전라북도 순창군
1,94.69,전라북도 순창군 순창읍 남계리 605-1,여인천하 가요주점,룸살롱,전라북도,순창군,전라북도 순창군
1,124.56,전라북도 군산시 소룡동 1556-17 2층,킹,룸살롱,전라북도,군산시,전라북도 군산시
1,231,전라북도 군산시 나운동 857-6,겐조,룸살롱,전라북도,군산시,전라북도 군산시
1,243,전라북도 군산시 나운동 859-3번지,스카이,룸살롱,전라북도,군산시,전라북도 군산시
1,1023.22,전라북도 군산시 나운동 853-1번지 10.  1.2층,일번지관광나이트,고고(디스코)클럽,전라북도,군산시,전라북도 군산시
1,121,전라북도 전주시 완산구 다가동3가 22-1번지,궁전음악홀,기타,전라북도,전주시,전라북도 전주시
1,40.2,전라북도 군산시 중앙로3가 57-11번지 7,세이,카바레,전라북도,군산시,전라북도 군산시
1,179.45,전라북도 군산시 개복동 7-8,팔도강산노래주점,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,147.2,전라북도 군산시 나운동 858-5번지,쿨 뮤직홀,카바레,전라북도,군산시,전라북도 군산시
1,173.46,전라북도 군산시 대명동 166-1번지,태산,비어(바)살롱,전라북도,군산시,전라북도 군산시
1,136.4,전라북도 군산시 나운동 861-15번지 (지하),인터뷰,룸살롱,전라북도,군산시,전라북도 군산시
1,67.54,전라북도 전주시 덕진구 금암동 720-31번지,금암노래타운,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,111.3,전라북도 전주시 덕진구 우아동3가 747-45,다성,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,104,전라북도 전주시 완산구 중앙동3가 100-2번지,가야가요주점,기타,전라북도,전주시,전라북도 전주시
1,157.86,전라북도 전주시 완산구 중화산동2가 664-2번지,사오마이,기타,전라북도,전주시,전라북도 전주시
1,203.41,전라북도 무주군 무주읍 읍내리 165-2,위하여 가요주점,룸살롱,전라북도,무주군,전라북도 무주군
1,183.66,전라북도 무주군 무주읍 당산리 1235-9번지,M가요주점,룸살롱,전라북도,무주군,전라북도 무주군
1,246.42,전라북도 무주군 무주읍 당산리 1238번지,하이원,룸살롱,전라북도,무주군,전라북도 무주군
1,124.2,전라북도 전주시 덕진구 인후동2가 1574-16,호수노래홀,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,236.16,전라남도 함평군 함평읍 내교리 208번지 3층,홍주아리랑뱅크(3층),간이주점,전라남도,함평군,전라남도 함평군
1,105,전라북도 전주시 덕진구 인후동1가 781-1,키스키스노래주점,카바레,전라북도,전주시,전라북도 전주시
1,84,전라북도 전주시 완산구 서노송동 626-1번지,엘도라도,비어(바)살롱,전라북도,전주시,전라북도 전주시
1,382.17,전라북도 군산시 신영동 6-31번지,원올림픽카스바,스텐드바,전라북도,군산시,전라북도 군산시
1,133.2,전라북도 군산시 나운동 853-8번지,탑,룸살롱,전라북도,군산시,전라북도 군산시
1,160.84,전라북도 군산시 경장동 501-22번지,비초,룸살롱,전라북도,군산시,전라북도 군산시
1,125.46,전라북도 군산시 나운동 862-4,구찌,룸살롱,전라북도,군산시,전라북도 군산시
1,216.48,전라북도 군산시 나운동 859-3,나인원,룸살롱,전라북도,군산시,전라북도 군산시
1,254.64,전라북도 군산시 나운동 857-4,마님노래타운,룸살롱,전라북도,군산시,전라북도 군산시
1,115.92,전라북도 무주군 설천면 삼공리 418-31 2층206호,낙원싸롱,룸살롱,전라북도,무주군,전라북도 무주군
1,134.4,전라북도 무주군 설천면 삼공리 418-19 다동1층5호,J가요주점,룸살롱,전라북도,무주군,전라북도 무주군
1,219.83,전라북도 부안군 부안읍 봉덕리 577-1 지하1층,렛츠고룸음악홀,기타,전라북도,부안군,전라북도 부안군
1,389,전라북도 부안군 부안읍 동중리 124-4번지 외 3필지,수,룸살롱,전라북도,부안군,전라북도 부안군
1,100.74,전라북도 부안군 줄포면 줄포리 726-30,수윤노래홀,간이주점,전라북도,부안군,전라북도 부안군
1,23,제주특별자치도 제주시 삼도이동 1071-3번지,기로,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,245.52,제주특별자치도 제주시 연동 292-93,사칠에스티,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,113.32,제주특별자치도 제주시 연동 273-29번지,미지,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,37,제주특별자치도 제주시 삼도이동 1071-3번지,모모정,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,94,제주특별자치도 제주시 삼도일동 552-22번지,스누피,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,94.46,제주특별자치도 제주시 삼도이동 1192-17번지,왕비,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,29,제주특별자치도 제주시 일도일동 1281-3번지,두리두리,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,116.3,제주특별자치도 제주시 한림읍 대림리 1820-11,퀸,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,33,제주특별자치도 제주시 이도일동 1260-26번지,해녀,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,218.52,제주특별자치도 제주시 용담일동 235-3번지,비너스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,68.83,제주특별자치도 제주시 삼도이동 1072-1,여인천하,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,72.08,제주특별자치도 제주시 용담일동 235-15번지,거목,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,75.34,제주특별자치도 제주시 용담일동 235-15번지,거목투,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,293.39,제주특별자치도 제주시 연동 276-6,톰과제리,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,56.1,제주특별자치도 제주시 이도일동 1789-10번지,수연,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,164.05,제주특별자치도 제주시 일도이동 329-3,젠틀맨,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,28.84,제주특별자치도 제주시 이도일동 1774-11번지,풍선,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,189.7,제주특별자치도 제주시 연동 1372,꿀맛,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,88.99,제주특별자치도 제주시 애월읍 하귀2리 1436-8번지,미소,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,142.82,제주특별자치도 제주시 도남동 914-5,타임,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,260.8,제주특별자치도 제주시 노형동 725-2,다감,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,397.7,제주특별자치도 제주시 노형동 725-1번지,그늘집,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,205.2,제주특별자치도 제주시 구좌읍 세화리 3648-3번지,황금룸 노래텔,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,115.02,제주특별자치도 제주시 이도일동 1465-1,딩동댕,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,135.64,제주특별자치도 제주시 이도이동 1186-2,클럽유투,스텐드바,제주특별자치도,제주시,제주특별자치도 제주시
1,74,제주특별자치도 제주시 이도일동 1260-14번지,희연,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,66,제주특별자치도 제주시 이도일동 1775-7,유빈,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,110.07,제주특별자치도 제주시 이도일동 1245-26,서하,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,359.6,제주특별자치도 제주시 연동 274-31번지,연화,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,91.86,제주특별자치도 제주시 조천읍 함덕리 1040번지,선샤인노래텔,관광호텔나이트(디스코),제주특별자치도,제주시,제주특별자치도 제주시
1,90.4,제주특별자치도 제주시 연동 261-4번지,팡팡노래텔,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,105.6,제주특별자치도 제주시 연동 263-5,사무실,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,366.71,제주특별자치도 제주시 한림읍 금악리 산 54번지 외 6필지,(주)블랙스톤리조트가라오케,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,199.45,제주특별자치도 제주시 연동 252-16번지 (지상2층),깜보,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,40.45,제주특별자치도 제주시 이도일동 1789-10 (지상1층),스캔들,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,172.2,제주특별자치도 제주시 연동 260-20,룰루랄라,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,265.74,제주특별자치도 제주시 일도이동 409-7번지 (지상3층),칸 노래텔,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,40.87,제주특별자치도 제주시 이도이동 1176-30번지,달님,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,126,제주특별자치도 제주시 구좌읍 세화리 3648-5,세화도전천곡,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,35.04,제주특별자치도 제주시 이도이동 1176-106번지,소양강,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,146.04,제주특별자치도 제주시 연동 274-45번지,더클럽,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,168.18,제주특별자치도 제주시 구좌읍 세화리 1419-9번지,서울,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,371.46,제주특별자치도 제주시 이도이동 1185-5,뉴코뮤직타운제주시청점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,225.68,제주특별자치도 제주시 일도이동 378-4,뽐뿌,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,325.64,제주특별자치도 제주시 한림읍 한림리 1314-3번지,캡틴룸가요타운,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,128,제주특별자치도 제주시 연동 292-29번지,텔미,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,29,제주특별자치도 제주시 삼도이동 231-4번지,봉선화,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,89.06,제주특별자치도 제주시 연동 293-42,아시아,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,120.51,제주특별자치도 제주시 이도이동 1181-4,광야,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,248.08,제주특별자치도 제주시 이도일동 1787-1,미술관,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,48.73,제주특별자치도 제주시 삼도이동 1018번지 (1층),미니,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,182.39,제주특별자치도 제주시 한림읍 한림리 1346-8번지 다동(1층),카리브,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,52.95,제주특별자치도 제주시 이도일동 1789-10번지 (1층),올리브,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,313,제주특별자치도 제주시 삼도이동 1192-22번지 (2층),쿨,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,156.36,제주특별자치도 제주시 한림읍 한림리 1346-8 나동(1층),엠씨,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,122.24,제주특별자치도 제주시 일도이동 132-20 (지하1층),퍼플키스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,167,제주특별자치도 제주시 연동 262-7번지,원 여보여보,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,116,제주특별자치도 제주시 연동 273-15,노다지,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,115.07,제주특별자치도 제주시 추자면 대서리 172-1번지,별천지,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,265.36,제주특별자치도 제주시 연동 263-9번지,눈사람,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,110.06,제주특별자치도 제주시 이도일동 1786-4,여신,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,391.68,제주특별자치도 제주시 연동 276-6,텐텐,요정,제주특별자치도,제주시,제주특별자치도 제주시
1,223.42,제주특별자치도 제주시 이도일동 1686-5번지,줄래,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,115,제주특별자치도 제주시 연동 260-31 지하1층,프라하,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,132,제주특별자치도 제주시 연동 262-7,가비,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,201,제주특별자치도 제주시 연동 260-30번지,케이투,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,23,제주특별자치도 제주시 이도일동 1789-11,설탕,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,88,제주특별자치도 제주시 연동 273-37번지,풍,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,120,제주특별자치도 제주시 연동 250-5번지,훌러덩,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,37,제주특별자치도 제주시 한림읍 한림리 1314-125,여명,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,103.84,제주특별자치도 제주시 이도이동 1176-31번지 (1층),무지개,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,74.74,제주특별자치도 제주시 이도이동 1176-40,유리성,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,187.87,제주특별자치도 제주시 이도이동 1768-18,야구장에스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,194.39,제주특별자치도 제주시 일도이동 357-8 (2층),알라딘,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,84.72,제주특별자치도 제주시 한림읍 한림리 1314-167번지 (2층),핫플,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,112.95,제주특별자치도 제주시 일도일동 1065-1 (지하),대궁,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,149.77,제주특별자치도 제주시 일도이동 409-2,쭉쭉빵빵,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,188.01,제주특별자치도 제주시 이도이동 1767-15,아케이드,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,139.05,제주특별자치도 제주시 한림읍 2020-6번지,금반,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,130,제주특별자치도 제주시 이도일동 1782-3번지,세븐,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,173.1,제주특별자치도 제주시 이도일동 1245-6번지,허브,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,104.04,제주특별자치도 제주시 이도이동 1772-23,러블리,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,130.84,제주특별자치도 제주시 연동 251-62,주몽,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,146.95,제주특별자치도 제주시 일도이동 409-3,하루,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,146.22,제주특별자치도 제주시 일도이동 409-5,유씨씨,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,165.32,제주특별자치도 제주시 연동 272-23 선일빌딩,육구,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,125.4,제주특별자치도 제주시 일도이동 355-19,엘리트,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,182.83,제주특별자치도 제주시 연동 274-6,리치,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,159.73,제주특별자치도 제주시 연동 272-46,아이비,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,147.74,제주특별자치도 제주시 이도이동 1176-30,여우궁,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,181,제주특별자치도 제주시 한림읍 한림리 1314-84,캔디,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,112,제주특별자치도 제주시 이도일동 1707-5,신나노래클럽,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,222.4,제주특별자치도 제주시 연동 291-38,로체,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,170.88,제주특별자치도 제주시 연동 251-27번지,베니스노래주점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,29,제주특별자치도 제주시 삼도이동 1015번지,회오리,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,203,제주특별자치도 제주시 이도일동 1787-2번지,센스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,115,제주특별자치도 제주시 일도일동 1280-3,태권브이,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,89,제주특별자치도 제주시 이도일동 1775-12번지,백제,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,312.89,제주특별자치도 제주시 연동 263-3,텐션,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,148,제주특별자치도 제주시 연동 273-20,두꺼비,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,793.04,제주특별자치도 제주시 연동 273-34,크크,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,235,제주특별자치도 제주시 연동 262-3,갈채,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,69,제주특별자치도 제주시 연동 271-24,부르네,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,33.5,제주특별자치도 제주시 한림읍 한림리 1314-11,힐링타임,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,27,제주특별자치도 제주시 한림읍 한림리 1314-6번지,써비스가요주점,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,133.13,제주특별자치도 제주시 한림읍 한림리 1314-20,나포리,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,165,제주특별자치도 제주시 연동 271-20번지,루키,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,75.9,제주특별자치도 제주시 구좌읍 세화리 3648-1,원샷,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,110,제주특별자치도 제주시 이도이동 1773-1,더블,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,78.57,제주특별자치도 제주시 이도이동 1174-19,호박꽃,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,32,제주특별자치도 제주시 삼도이동 1098-3번지,성화,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,494.44,"제주특별자치도 제주시 연동 275번지 (1층,2층)",이레팡,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,147.56,제주특별자치도 제주시 일도이동 392-14 (지층),큐(Q),간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,83,제주특별자치도 제주시 삼도일동 552-24번지,신궁,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,795.64,제주특별자치도 제주시 연동 274-12번지 외4필지,(주)뉴크라운관광호텔구내(보스클럽),고고(디스코)클럽,제주특별자치도,제주시,제주특별자치도 제주시
1,357.98,제주특별자치도 제주시 연동 291-41,지프,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,154,제주특별자치도 제주시 삼도이동 228-36번지,봄가요주점,노래클럽,제주특별자치도,제주시,제주특별자치도 제주시
